o_order_id:integer,o_customer_id:integer,o_product_id:integer
45365,46419,274
45366,45610,502
45367,60885,105
45368,304,469
45369,9664,127
45370,24148,526
45371,28312,505
45372,233,519
45373,69758,570
45374,19697,408
45375,70869,167
45376,18347,430
45377,59272,519
45378,12938,166
45379,49733,133
45380,43009,564
45381,59137,278
45382,43259,587
45383,94687,242
45384,52711,103
45385,82252,311
45386,94288,246
45387,82785,102
45388,47754,183
45389,87563,411
45390,12008,317
45391,84647,177
45392,50187,581
45393,64935,579
45394,71093,148
45395,91377,585
45396,80604,180
45397,53575,494
45398,59994,169
45399,85057,558
45400,4032,184
45401,41142,564
45402,54923,412
45403,72634,495
45404,14831,481
45405,25473,535
45406,74543,478
45407,5026,531
45408,4815,459
45409,93686,497
45410,18849,168
45411,15872,555
45412,7099,593
45413,71591,397
45414,95498,314
45415,81598,184
45416,3296,279
45417,39364,470
45418,22248,130
45419,23783,571
45420,9979,273
45421,7460,396
45422,35530,280
45423,52553,342
45424,36731,275
45425,10908,111
45426,67250,193
45427,26708,526
45428,70436,269
45429,54085,561
45430,63857,426
45431,94521,288
45432,65418,258
45433,49210,348
45434,6093,503
45435,50284,482
45436,82770,522
45437,5143,147
45438,93597,246
45439,2018,521
45440,7028,378
45441,8283,336
45442,19147,470
45443,31187,542
45444,85627,560
45445,48582,104
45446,60689,135
45447,6776,471
45448,64930,381
45449,17403,488
45450,28444,343
45451,81197,333
45452,97048,217
45453,43903,472
45454,61964,515
45455,36560,497
45456,54077,475
45457,86231,443
45458,84401,329
45459,68832,468
45460,35362,232
45461,54989,196
45462,39983,450
45463,5598,229
45464,19085,518
45465,28492,301
45466,72666,286
45467,44238,419
45468,10738,210
45469,89151,179
45470,98906,405
45471,77655,113
45472,71674,299
45473,97237,598
45474,47624,374
45475,2078,283
45476,97183,411
45477,31231,163
45478,27983,192
45479,64623,364
45480,47437,199
45481,79920,406
45482,19691,552
45483,31668,232
45484,20419,468
45485,61499,540
45486,56876,240
45487,34683,537
45488,87407,370
45489,40953,399
45490,91924,215
45491,60115,540
45492,22677,217
45493,40832,547
45494,14068,280
45495,10831,138
45496,18920,576
45497,48972,380
45498,96659,577
45499,24833,593
45500,76015,416
45501,79257,258
45502,50598,430
45503,28479,410
45504,81185,572
45505,3846,244
45506,91544,545
45507,77698,486
45508,10536,484
45509,58483,114
45510,45987,105
45511,74754,139
45512,95522,491
45513,40579,156
45514,49013,122
45515,80826,341
45516,29434,518
45517,84539,427
45518,96652,532
45519,50825,203
45520,20339,104
45521,34272,599
45522,47929,153
45523,68879,218
45524,78813,446
45525,50268,425
45526,49249,129
45527,76459,502
45528,77917,198
45529,57818,304
45530,90454,510
45531,97923,489
45532,36969,597
45533,9285,442
45534,84609,587
45535,97916,153
45536,36777,415
45537,76556,245
45538,7260,130
45539,48541,258
45540,67511,471
45541,13760,252
45542,87343,336
45543,62096,263
45544,47711,117
45545,53268,105
45546,58106,232
45547,43137,304
45548,59167,514
45549,10428,482
45550,23435,546
45551,92604,127
45552,2472,248
45553,58734,522
45554,5058,504
45555,54258,281
45556,38490,260
45557,7235,343
45558,11540,412
45559,25268,483
45560,46219,538
45561,54006,275
45562,98373,410
45563,22070,243
45564,50945,169
45565,77667,452
45566,35788,429
45567,93197,546
45568,46994,524
45569,24841,598
45570,26866,287
45571,65009,584
45572,23947,489
45573,7944,557
45574,33266,311
45575,44379,337
45576,66214,283
45577,2051,478
45578,7066,392
45579,63720,369
45580,81873,565
45581,77695,261
45582,23817,568
45583,92915,441
45584,40686,187
45585,49794,541
45586,14222,335
45587,38462,126
45588,70317,426
45589,57620,184
45590,6191,271
45591,8585,498
45592,94674,540
45593,15616,574
45594,14687,116
45595,96633,474
45596,28469,555
45597,52787,579
45598,2981,487
45599,7794,236
45600,52573,236
45601,700,319
45602,15644,477
45603,10525,564
45604,14404,322
45605,86090,275
45606,78061,466
45607,88642,297
45608,72277,598
45609,401,222
45610,11510,527
45611,90958,167
45612,63952,474
45613,23140,387
45614,74662,406
45615,526,388
45616,24869,468
45617,49948,251
45618,70334,155
45619,64402,192
45620,24116,150
45621,58607,529
45622,35889,219
45623,65547,142
45624,34707,557
45625,32633,224
45626,85124,582
45627,22668,383
45628,89191,591
45629,61814,201
45630,30318,290
45631,98411,468
45632,54921,307
45633,80005,427
45634,2296,527
45635,78273,233
45636,34946,557
45637,50342,332
45638,55486,346
45639,55014,234
45640,52462,337
45641,73916,494
45642,95884,528
45643,72853,366
45644,40989,518
45645,38828,177
45646,63618,426
45647,76174,404
45648,93741,253
45649,27420,589
45650,78000,148
45651,42478,544
45652,85649,409
45653,57172,278
45654,44345,311
45655,85976,552
45656,74508,309
45657,59711,350
45658,99412,261
45659,65551,497
45660,59798,399
45661,70571,398
45662,63174,382
45663,83833,201
45664,68341,401
45665,83940,323
45666,29160,446
45667,20733,516
45668,66021,507
45669,73884,448
45670,19687,467
45671,45989,109
45672,15696,430
45673,66790,574
45674,88766,509
45675,55100,220
45676,51126,357
45677,22006,358
45678,78653,106
45679,41329,222
45680,20646,543
45681,84002,431
45682,18949,377
45683,66386,530
45684,98466,590
45685,70307,466
45686,32681,145
45687,27825,248
45688,82623,291
45689,23508,315
45690,69199,148
45691,39458,593
45692,22722,165
45693,48785,156
45694,71276,106
45695,27258,420
45696,39395,341
45697,4057,186
45698,24267,349
45699,66353,573
45700,97069,224
45701,2157,416
45702,27846,296
45703,59328,357
45704,26907,194
45705,99054,506
45706,85291,383
45707,68324,559
45708,989,190
45709,24865,483
45710,33911,310
45711,16120,458
45712,70256,369
45713,79086,384
45714,94142,143
45715,69022,593
45716,76809,550
45717,5340,306
45718,95777,318
45719,54583,557
45720,53258,153
45721,17271,461
45722,95125,428
45723,30053,323
45724,86699,137
45725,8138,201
45726,46498,563
45727,11568,133
45728,90002,331
45729,30949,233
45730,9729,265
45731,94557,335
45732,7578,539
45733,55799,348
45734,13885,590
45735,60920,428
45736,5904,300
45737,65812,393
45738,49682,189
45739,67979,351
45740,24528,438
45741,44399,176
45742,52017,263
45743,77220,596
45744,7948,521
45745,46625,121
45746,313,509
45747,61875,294
45748,52933,468
45749,65632,178
45750,45887,497
45751,29128,508
45752,58863,424
45753,99048,418
45754,35623,197
45755,20793,198
45756,95537,381
45757,42037,181
45758,84135,364
45759,30777,115
45760,29570,273
45761,37478,440
45762,81034,182
45763,28834,363
45764,813,165
45765,40987,224
45766,80235,197
45767,63148,155
45768,941,585
45769,85368,271
45770,21397,248
45771,47059,225
45772,7121,481
45773,32223,552
45774,15402,141
45775,19348,455
45776,32921,523
45777,79225,234
45778,28376,596
45779,83695,297
45780,80886,398
45781,29070,457
45782,25412,251
45783,25670,465
45784,59149,130
45785,62695,318
45786,50403,338
45787,71900,563
45788,22260,147
45789,54546,329
45790,6172,506
45791,88887,271
45792,88979,417
45793,222,382
45794,59143,176
45795,84382,316
45796,24804,446
45797,10554,259
45798,95120,272
45799,23228,589
45800,14963,585
45801,23930,118
45802,90292,463
45803,17818,109
45804,35295,550
45805,40722,552
45806,74081,336
45807,54984,592
45808,29398,253
45809,1400,446
45810,16378,376
45811,65364,529
45812,76604,386
45813,79237,460
45814,86801,299
45815,30832,139
45816,44548,491
45817,10612,434
45818,76491,312
45819,6736,586
45820,70645,511
45821,92929,461
45822,17087,561
45823,16809,461
45824,74534,507
45825,6284,172
45826,42422,226
45827,88563,191
45828,98849,133
45829,83443,389
45830,93452,296
45831,96104,224
45832,84515,575
45833,69210,507
45834,11885,356
45835,31714,466
45836,97242,258
45837,9286,444
45838,20568,259
45839,3232,554
45840,90629,117
45841,79133,202
45842,89727,380
45843,34849,587
45844,28919,588
45845,91143,559
45846,14437,463
45847,32006,515
45848,3412,503
45849,31984,266
45850,62590,559
45851,32596,406
45852,94834,310
45853,85699,464
45854,1649,316
45855,80335,332
45856,60121,500
45857,67503,122
45858,18809,428
45859,52128,504
45860,27267,483
45861,80358,408
45862,48639,429
45863,90960,412
45864,33340,228
45865,95065,541
45866,91649,281
45867,21194,318
45868,72482,460
45869,52284,219
45870,23118,134
45871,11228,142
45872,79205,351
45873,18600,441
45874,5031,489
45875,93077,514
45876,65128,589
45877,87859,209
45878,31903,348
45879,25672,128
45880,74590,169
45881,19225,245
45882,56124,222
45883,83368,324
45884,73517,304
45885,98742,531
45886,24435,552
45887,87945,473
45888,17582,492
45889,1801,467
45890,43214,192
45891,96901,406
45892,65834,483
45893,66803,270
45894,31657,498
45895,65940,422
45896,93118,531
45897,62453,530
45898,74801,342
45899,59570,262
45900,43383,201
45901,52533,422
45902,9763,331
45903,35772,100
45904,41942,432
45905,84857,364
45906,32147,555
45907,91538,587
45908,3821,169
45909,51721,574
45910,45569,365
45911,14871,111
45912,72800,406
45913,2513,464
45914,93893,413
45915,51340,492
45916,56901,344
45917,80604,266
45918,16612,245
45919,73304,327
45920,48803,559
45921,21914,300
45922,38679,104
45923,21666,454
45924,26422,386
45925,99738,315
45926,75627,123
45927,93780,318
45928,13353,269
45929,56720,451
45930,88763,140
45931,60986,156
45932,90170,309
45933,42032,128
45934,8792,475
45935,8448,143
45936,12025,196
45937,40496,291
45938,7137,365
45939,920,270
45940,62280,207
45941,55497,584
45942,93674,379
45943,92049,204
45944,48444,153
45945,91702,499
45946,30937,466
45947,53440,241
45948,99066,307
45949,96916,388
45950,68227,222
45951,12186,207
45952,90618,304
45953,9504,117
45954,17491,472
45955,69783,435
45956,21735,112
45957,26907,288
45958,9411,438
45959,80113,196
45960,42173,266
45961,81321,251
45962,91137,451
45963,51298,164
45964,78857,219
45965,86316,190
45966,25547,113
45967,6249,384
45968,49356,574
45969,89805,193
45970,37906,592
45971,30533,322
45972,67480,332
45973,15412,489
45974,922,226
45975,78359,178
45976,22096,195
45977,70922,553
45978,56664,483
45979,37572,211
45980,28524,437
45981,31966,222
45982,24114,544
45983,30449,589
45984,74258,135
45985,78428,221
45986,91458,257
45987,69605,315
45988,42590,196
45989,58967,493
45990,29427,273
45991,5513,443
45992,43450,189
45993,71519,479
45994,70338,558
45995,57034,370
45996,98086,488
45997,90667,244
45998,6493,143
45999,9462,478
46000,84529,539
46001,59249,231
46002,17223,228
46003,55130,432
46004,87069,536
46005,80488,337
46006,67506,217
46007,99274,562
46008,53438,448
46009,96780,515
46010,98242,100
46011,41625,188
46012,6043,305
46013,14010,576
46014,67056,278
46015,95483,264
46016,37483,526
46017,7023,356
46018,49317,491
46019,27562,495
46020,77177,483
46021,61580,582
46022,9658,224
46023,51038,596
46024,70368,119
46025,60756,323
46026,86334,146
46027,1747,449
46028,88879,144
46029,26284,333
46030,59727,154
46031,63174,170
46032,82758,459
46033,50746,109
46034,35583,468
46035,92504,148
46036,51383,202
46037,43751,414
46038,98224,189
46039,12873,591
46040,15685,363
46041,18428,128
46042,45848,419
46043,74333,106
46044,71623,480
46045,60552,145
46046,39166,522
46047,80474,589
46048,7621,223
46049,92247,380
46050,76122,238
46051,94056,534
46052,81114,488
46053,51132,238
46054,47992,201
46055,82095,218
46056,40720,380
46057,36168,450
46058,62165,419
46059,87739,198
46060,88710,226
46061,27376,390
46062,91680,241
46063,95227,580
46064,47917,273
46065,13034,490
46066,85114,564
46067,4829,129
46068,24358,159
46069,40687,126
46070,67926,386
46071,29172,223
46072,24581,189
46073,84891,521
46074,30585,198
46075,32466,213
46076,74961,105
46077,59944,330
46078,48634,273
46079,17805,424
46080,73761,482
46081,58390,419
46082,56130,373
46083,14717,374
46084,22175,121
46085,44998,141
46086,50765,310
46087,66748,546
46088,34056,135
46089,48665,133
46090,82855,464
46091,99652,140
46092,86730,407
46093,75509,275
46094,4048,257
46095,68596,312
46096,93701,378
46097,20416,475
46098,16152,386
46099,69035,516
46100,74,566
46101,18626,177
46102,74210,423
46103,80235,295
46104,20062,142
46105,56007,202
46106,24261,501
46107,7159,311
46108,98839,450
46109,60378,462
46110,51173,154
46111,86900,556
46112,95261,548
46113,69387,517
46114,83070,536
46115,54475,291
46116,24874,163
46117,50025,273
46118,4569,547
46119,99525,431
46120,27050,137
46121,92040,116
46122,45109,438
46123,95309,584
46124,11547,466
46125,40412,543
46126,55967,306
46127,22929,565
46128,73134,570
46129,51356,339
46130,81081,240
46131,69025,392
46132,17380,496
46133,58783,336
46134,28342,313
46135,46734,370
46136,20721,489
46137,67937,410
46138,42779,569
46139,75628,382
46140,66011,512
46141,58719,334
46142,14944,399
46143,23919,558
46144,46587,321
46145,95702,472
46146,39437,533
46147,39697,547
46148,55130,229
46149,38279,460
46150,2621,193
46151,12490,219
46152,97877,201
46153,87574,154
46154,48989,272
46155,16534,442
46156,73562,328
46157,20614,107
46158,877,279
46159,3347,475
46160,75208,104
46161,76350,391
46162,83677,370
46163,7871,590
46164,29074,405
46165,38406,523
46166,17073,435
46167,37181,122
46168,96348,215
46169,36874,438
46170,71390,194
46171,82033,546
46172,16988,342
46173,96725,362
46174,25578,492
46175,20607,293
46176,2233,253
46177,66583,205
46178,79407,401
46179,58671,412
46180,75855,269
46181,75456,598
46182,74743,232
46183,57227,160
46184,87049,485
46185,55906,263
46186,38497,367
46187,72767,461
46188,65637,361
46189,42417,178
46190,25114,213
46191,27448,143
46192,94323,464
46193,61990,535
46194,81125,198
46195,74565,478
46196,60246,128
46197,29239,401
46198,68083,294
46199,89017,504
46200,98816,259
46201,15425,418
46202,58955,359
46203,89254,388
46204,62522,318
46205,93598,197
46206,27522,450
46207,8514,450
46208,74329,599
46209,80654,319
46210,51843,551
46211,61925,294
46212,55209,387
46213,38450,580
46214,55561,275
46215,25033,206
46216,27270,226
46217,76171,233
46218,67775,531
46219,93704,538
46220,61726,292
46221,27903,402
46222,59303,204
46223,4993,205
46224,86992,304
46225,66068,542
46226,40591,138
46227,99923,179
46228,84686,530
46229,65011,551
46230,19036,222
46231,6016,463
46232,25502,414
46233,70854,205
46234,52323,349
46235,16043,472
46236,1333,348
46237,377,548
46238,19946,221
46239,65082,261
46240,37498,528
46241,83644,400
46242,25036,245
46243,35348,238
46244,47657,493
46245,87486,134
46246,38066,103
46247,85186,122
46248,27852,111
46249,83347,250
46250,50809,403
46251,20146,309
46252,75715,538
46253,99247,268
46254,26066,235
46255,79439,389
46256,32157,534
46257,85353,257
46258,50365,370
46259,28682,446
46260,74108,527
46261,99960,181
46262,59437,550
46263,68500,224
46264,57397,296
46265,17880,288
46266,14182,360
46267,65216,141
46268,79821,478
46269,72422,171
46270,7201,441
46271,6981,321
46272,8284,159
46273,18911,193
46274,98695,320
46275,62458,576
46276,76749,229
46277,56325,188
46278,69169,468
46279,81560,284
46280,80988,130
46281,67321,238
46282,69454,552
46283,98459,433
46284,85526,387
46285,90433,391
46286,7709,531
46287,89441,502
46288,97020,386
46289,56035,135
46290,85550,539
46291,35464,147
46292,18271,410
46293,85448,418
46294,25156,287
46295,28916,590
46296,49893,452
46297,36858,162
46298,50197,227
46299,86278,268
46300,4450,349
46301,32933,421
46302,85608,361
46303,87077,135
46304,79136,145
46305,47001,233
46306,23349,495
46307,53817,103
46308,58007,395
46309,805,569
46310,10504,253
46311,80010,115
46312,20692,507
46313,97597,107
46314,30366,242
46315,80549,327
46316,50134,150
46317,26101,425
46318,53990,447
46319,3159,369
46320,88236,534
46321,77924,218
46322,10081,289
46323,22351,221
46324,97784,344
46325,84770,311
46326,12930,225
46327,29279,142
46328,94478,567
46329,99337,452
46330,19631,419
46331,25308,173
46332,6805,252
46333,38198,570
46334,52093,541
46335,64185,147
46336,39652,273
46337,21641,249
46338,3223,211
46339,83823,352
46340,23526,316
46341,47232,453
46342,41206,455
46343,53976,232
46344,19958,111
46345,29600,111
46346,65802,148
46347,60143,158
46348,42787,432
46349,7788,574
46350,75279,500
46351,54289,437
46352,8620,324
46353,7659,455
46354,16952,435
46355,74782,585
46356,46053,512
46357,42533,480
46358,34952,587
46359,56824,272
46360,400,245
46361,11718,314
46362,35123,292
46363,16833,399
46364,32388,145
46365,64698,332
46366,83745,435
46367,7265,128
46368,50505,337
46369,85710,361
46370,39211,264
46371,12894,443
46372,86681,232
46373,80853,594
46374,62428,221
46375,26530,479
46376,26113,442
46377,36608,426
46378,48720,543
46379,79992,311
46380,40669,344
46381,34596,191
46382,22967,138
46383,67247,151
46384,52062,576
46385,57432,249
46386,55699,438
46387,35541,114
46388,47559,439
46389,92243,200
46390,42485,406
46391,17724,556
46392,32779,537
46393,64402,583
46394,98787,497
46395,90007,311
46396,31153,381
46397,83471,145
46398,37333,309
46399,90653,423
46400,92048,410
46401,19882,564
46402,91827,373
46403,66085,495
46404,24914,286
46405,72548,534
46406,56408,101
46407,79560,563
46408,32500,404
46409,27071,245
46410,84466,298
46411,93634,150
46412,36420,211
46413,31263,456
46414,77278,240
46415,2321,475
46416,67458,291
46417,44491,154
46418,14448,342
46419,18836,282
46420,57983,425
46421,81963,583
46422,69449,401
46423,36460,353
46424,19744,403
46425,84555,300
46426,62046,323
46427,35005,340
46428,53531,575
46429,21751,230
46430,87032,415
46431,40078,567
46432,61816,139
46433,47709,403
46434,98702,291
46435,46148,229
46436,18960,299
46437,39949,365
46438,18347,404
46439,86699,213
46440,37425,396
46441,65531,264
46442,34990,134
46443,30764,566
46444,84089,553
46445,94299,597
46446,16677,567
46447,71735,236
46448,28150,121
46449,33572,447
46450,89232,218
46451,75163,350
46452,9707,521
46453,23726,227
46454,99748,125
46455,36776,467
46456,46829,361
46457,10739,237
46458,52613,221
46459,18324,556
46460,82786,576
46461,62801,402
46462,65770,331
46463,67826,449
46464,81312,338
46465,93381,277
46466,44764,546
46467,86683,221
46468,44756,375
46469,65009,564
46470,55414,597
46471,49865,284
46472,59544,539
46473,50006,454
46474,85062,503
46475,51767,216
46476,1530,261
46477,94586,597
46478,82090,378
46479,93922,587
46480,4987,549
46481,28227,247
46482,24212,339
46483,98154,245
46484,75661,200
46485,46554,122
46486,3622,130
46487,99217,312
46488,40532,117
46489,69257,393
46490,74262,324
46491,91002,492
46492,56518,420
46493,65724,598
46494,12074,594
46495,46123,309
46496,2634,512
46497,77699,495
46498,39805,317
46499,25259,326
46500,3548,405
46501,49774,535
46502,25848,314
46503,37540,149
46504,71335,348
46505,40143,580
46506,75609,216
46507,3969,484
46508,60073,372
46509,98043,592
46510,71791,319
46511,18704,467
46512,93938,448
46513,36841,519
46514,88218,444
46515,80321,477
46516,98404,266
46517,18512,480
46518,26671,471
46519,34854,501
46520,53588,156
46521,41549,349
46522,77522,500
46523,62096,491
46524,24487,438
46525,39834,513
46526,18651,135
46527,471,130
46528,89781,484
46529,34008,293
46530,95889,265
46531,63794,353
46532,22922,502
46533,22949,306
46534,16273,335
46535,65018,572
46536,38079,136
46537,43718,498
46538,60807,394
46539,16108,357
46540,28740,250
46541,93694,552
46542,78258,599
46543,54211,185
46544,63673,174
46545,24020,462
46546,75044,534
46547,94433,226
46548,95792,382
46549,41553,267
46550,86272,257
46551,15462,141
46552,24941,233
46553,33311,492
46554,1274,284
46555,30487,203
46556,93701,223
46557,89930,156
46558,4698,232
46559,39320,557
46560,67106,331
46561,13282,378
46562,46744,581
46563,16210,421
46564,61436,566
46565,72087,304
46566,37089,134
46567,74509,476
46568,27745,454
46569,2971,587
46570,99600,325
46571,49238,456
46572,52909,146
46573,56163,403
46574,45013,265
46575,68474,113
46576,8658,298
46577,32902,133
46578,38161,165
46579,25673,445
46580,15537,365
46581,66332,104
46582,86071,588
46583,25555,186
46584,72255,341
46585,47231,583
46586,67021,373
46587,53006,456
46588,79009,558
46589,32493,459
46590,22664,358
46591,23821,166
46592,42447,336
46593,58243,367
46594,83347,326
46595,77929,495
46596,51476,504
46597,24675,433
46598,74312,556
46599,55324,442
46600,91787,284
46601,71983,136
46602,38260,440
46603,82081,584
46604,58595,209
46605,15563,425
46606,25175,403
46607,25461,535
46608,38556,289
46609,12958,476
46610,63649,417
46611,27544,578
46612,48104,386
46613,28881,578
46614,54230,111
46615,32492,313
46616,59114,583
46617,95821,418
46618,95018,174
46619,48884,587
46620,39065,172
46621,15489,506
46622,56038,168
46623,22966,444
46624,30109,213
46625,99322,300
46626,82432,528
46627,99001,587
46628,62065,421
46629,54857,415
46630,61382,572
46631,67687,206
46632,98623,188
46633,63072,245
46634,11027,240
46635,18220,194
46636,40230,254
46637,10868,168
46638,31064,473
46639,42964,426
46640,5847,103
46641,476,507
46642,83220,513
46643,61264,377
46644,24979,147
46645,89007,555
46646,65148,195
46647,62097,457
46648,82190,464
46649,15978,420
46650,9555,477
46651,26059,276
46652,3343,585
46653,43688,172
46654,84274,131
46655,90579,556
46656,32173,119
46657,37895,308
46658,257,434
46659,77185,500
46660,99891,216
46661,40937,592
46662,54587,460
46663,19215,219
46664,90844,530
46665,13167,125
46666,95310,500
46667,15159,298
46668,72183,266
46669,1632,105
46670,69176,457
46671,55991,570
46672,20707,503
46673,20896,169
46674,87083,113
46675,60784,593
46676,71508,141
46677,92441,184
46678,52233,511
46679,12483,303
46680,27436,532
46681,89045,314
46682,95015,471
46683,62034,555
46684,64386,241
46685,5696,473
46686,87822,231
46687,62277,237
46688,5182,357
46689,16778,104
46690,24693,177
46691,23841,359
46692,81242,486
46693,44739,448
46694,13992,585
46695,48786,438
46696,93218,159
46697,8509,349
46698,23332,133
46699,16994,459
46700,54708,585
46701,81421,587
46702,29719,357
46703,30943,165
46704,85856,218
46705,78410,102
46706,44196,314
46707,64952,378
46708,63337,567
46709,34700,280
46710,56989,384
46711,71488,443
46712,82722,195
46713,48141,356
46714,92039,599
46715,72009,319
46716,81234,122
46717,57451,382
46718,73113,363
46719,57930,180
46720,79504,525
46721,28931,120
46722,45404,313
46723,31546,287
46724,23910,207
46725,47415,184
46726,71627,114
46727,77553,503
46728,60785,151
46729,40009,508
46730,77268,347
46731,39757,494
46732,67295,582
46733,94877,168
46734,96118,265
46735,5418,220
46736,87855,139
46737,32826,416
46738,93441,504
46739,38825,302
46740,72020,263
46741,48713,240
46742,98072,290
46743,37738,504
46744,37746,596
46745,89108,329
46746,13649,451
46747,62385,365
46748,80799,563
46749,76616,555
46750,1171,236
46751,87748,365
46752,20675,224
46753,62483,227
46754,64118,365
46755,98154,353
46756,60951,218
46757,34150,316
46758,68710,116
46759,16397,293
46760,63273,261
46761,37075,139
46762,10016,441
46763,13208,175
46764,91030,378
46765,78511,325
46766,61907,394
46767,9626,326
46768,6478,155
46769,80049,481
46770,1920,299
46771,65889,571
46772,63284,385
46773,75921,272
46774,29498,584
46775,12607,227
46776,2011,347
46777,36009,250
46778,64998,235
46779,9896,224
46780,82985,294
46781,35063,416
46782,21724,329
46783,11025,563
46784,23287,297
46785,67608,497
46786,6627,522
46787,87186,573
46788,58062,564
46789,55438,519
46790,82008,307
46791,11589,544
46792,40427,198
46793,15739,114
46794,82151,552
46795,75300,253
46796,50939,580
46797,84995,169
46798,80176,168
46799,15310,133
46800,47839,118
46801,21709,381
46802,83491,370
46803,92962,465
46804,49865,138
46805,12066,167
46806,84228,439
46807,97697,508
46808,97501,582
46809,44844,130
46810,52263,505
46811,22352,265
46812,47664,320
46813,78744,264
46814,10932,563
46815,18643,143
46816,95916,413
46817,61620,396
46818,40291,115
46819,75475,587
46820,34569,560
46821,22801,259
46822,72065,414
46823,41240,174
46824,79189,546
46825,52417,184
46826,38985,160
46827,4848,397
46828,82061,346
46829,49433,337
46830,38636,227
46831,98982,498
46832,44641,315
46833,87472,385
46834,64297,354
46835,15178,201
46836,47955,306
46837,71070,414
46838,41492,171
46839,44975,466
46840,4024,267
46841,76285,414
46842,76915,498
46843,8647,168
46844,56085,145
46845,27531,184
46846,61787,490
46847,82697,249
46848,64130,167
46849,84838,474
46850,95159,549
46851,55372,430
46852,57226,516
46853,91758,157
46854,33153,362
46855,19144,569
46856,92617,120
46857,41157,550
46858,25831,564
46859,25115,538
46860,97260,329
46861,55474,585
46862,18182,398
46863,30786,384
46864,47476,243
46865,28249,217
46866,26770,206
46867,28123,131
46868,22802,217
46869,88996,496
46870,44908,223
46871,61481,110
46872,73580,470
46873,24861,178
46874,2793,493
46875,99567,496
46876,32374,172
46877,76784,475
46878,47314,341
46879,31763,484
46880,64538,305
46881,98446,275
46882,6942,492
46883,58812,442
46884,52080,417
46885,66660,192
46886,14136,494
46887,2229,589
46888,38885,309
46889,9224,431
46890,21343,365
46891,43719,485
46892,58648,220
46893,25164,536
46894,26144,321
46895,32386,440
46896,85144,569
46897,82216,296
46898,16990,435
46899,72884,227
46900,70631,302
46901,78804,275
46902,60683,116
46903,52239,171
46904,17529,260
46905,33514,517
46906,8555,524
46907,57735,590
46908,85013,462
46909,89960,534
46910,54679,341
46911,75057,565
46912,5970,384
46913,84076,265
46914,12663,183
46915,83109,161
46916,72795,478
46917,60085,349
46918,14023,492
46919,67037,535
46920,43915,252
46921,99816,404
46922,94610,206
46923,81683,538
46924,40049,125
46925,96073,567
46926,80314,245
46927,38470,114
46928,63181,378
46929,24317,152
46930,95917,281
46931,11765,160
46932,20528,181
46933,76142,516
46934,55792,289
46935,32193,446
46936,31968,293
46937,13670,388
46938,63864,356
46939,91183,369
46940,68273,342
46941,27538,517
46942,71980,374
46943,68580,327
46944,36172,235
46945,96064,405
46946,868,155
46947,56838,400
46948,88939,145
46949,4897,147
46950,42764,381
46951,9953,471
46952,93018,118
46953,27591,501
46954,63969,453
46955,38815,128
46956,72952,373
46957,135,173
46958,65778,178
46959,96462,405
46960,82355,198
46961,41400,222
46962,6816,123
46963,64222,463
46964,92783,252
46965,86866,250
46966,79774,599
46967,78240,215
46968,24831,184
46969,36208,523
46970,40017,232
46971,5127,106
46972,32810,157
46973,94029,543
46974,62288,379
46975,48394,351
46976,81287,296
46977,55690,210
46978,50980,512
46979,74752,122
46980,77888,526
46981,55462,148
46982,40393,260
46983,30914,165
46984,78994,347
46985,88740,278
46986,44971,235
46987,97291,168
46988,48907,427
46989,33544,179
46990,44425,508
46991,4443,326
46992,95371,236
46993,41785,596
46994,33717,190
46995,77231,487
46996,58947,593
46997,72768,119
46998,35666,318
46999,50282,349
47000,32152,127
47001,7815,573
47002,26068,521
47003,22768,441
47004,79872,147
47005,94267,425
47006,61443,141
47007,71301,201
47008,19779,136
47009,77962,402
47010,74391,473
47011,54545,597
47012,22235,375
47013,41541,269
47014,48828,387
47015,10046,496
47016,86548,307
47017,89151,182
47018,18320,215
47019,45208,458
47020,92844,160
47021,77419,189
47022,4544,386
47023,18091,456
47024,50835,418
47025,68449,194
47026,27022,233
47027,50217,277
47028,74700,176
47029,75513,263
47030,85389,417
47031,66849,261
47032,72522,527
47033,89325,131
47034,66818,235
47035,46184,533
47036,68179,111
47037,73179,511
47038,93925,155
47039,24531,372
47040,78208,582
47041,73089,530
47042,61053,331
47043,29946,542
47044,76218,186
47045,44031,529
47046,87303,582
47047,82263,461
47048,31262,156
47049,30904,593
47050,3312,450
47051,21988,505
47052,38105,239
47053,93168,302
47054,44853,209
47055,79488,581
47056,75437,257
47057,3246,328
47058,3786,265
47059,47242,556
47060,49034,359
47061,93243,296
47062,46159,337
47063,676,131
47064,52341,210
47065,95649,380
47066,37116,257
47067,35313,219
47068,93603,430
47069,93773,328
47070,43286,150
47071,39062,301
47072,99806,211
47073,82381,305
47074,96983,225
47075,83900,404
47076,88607,303
47077,74322,218
47078,49641,499
47079,72076,459
47080,85841,441
47081,65903,276
47082,33003,135
47083,51057,518
47084,92532,190
47085,66743,207
47086,14986,584
47087,51417,382
47088,25143,315
47089,54626,413
47090,82441,466
47091,82004,242
47092,51645,263
47093,29992,207
47094,39577,594
47095,98035,530
47096,13049,232
47097,72292,237
47098,36128,188
47099,10665,263
47100,88817,143
47101,4274,457
47102,93494,278
47103,59373,192
47104,47485,247
47105,5200,152
47106,1731,460
47107,48886,136
47108,27304,455
47109,24576,465
47110,56098,487
47111,93661,327
47112,9966,368
47113,22308,483
