p_product_id:integer,p_name:string,p_price:double
5450,Product_N328,122.74
5451,Product_V338,299.27
5452,Product_O896,449.24
5453,Product_M876,731.79
5454,Product_Y345,962.97
5455,Product_Z169,684.78
5456,Product_Y43,465.27
5457,Product_A586,260.58
5458,Product_E25,938.91
5459,Product_L515,490.50
5460,Product_R951,20.23
5461,Product_U960,762.77
5462,Product_T354,416.87
5463,Product_E488,779.22
5464,Product_E379,598.67
5465,Product_K741,695.35
5466,Product_I908,981.93
5467,Product_X946,946.25
5468,Product_L304,926.94
5469,Product_H75,620.32
5470,Product_C583,885.96
5471,Product_K311,904.57
5472,Product_O223,592.71
5473,Product_Y753,469.50
5474,Product_S211,246.14
5475,Product_Y226,897.71
5476,Product_X224,879.57
5477,Product_D192,618.73
5478,Product_M771,142.32
5479,Product_T802,723.29
5480,Product_D691,453.64
5481,Product_C818,263.16
5482,Product_J180,799.12
5483,Product_E457,397.28
5484,Product_J266,616.99
5485,Product_F725,692.57
5486,Product_N226,326.18
5487,Product_U741,576.91
5488,Product_A300,439.94
5489,Product_Z747,523.18
5490,Product_N587,687.43
5491,Product_X433,317.49
5492,Product_S114,941.95
5493,Product_B996,880.06
5494,Product_M928,97.84
5495,Product_T844,875.82
5496,Product_A949,118.16
5497,Product_W169,161.71
5498,Product_J394,793.47
5499,Product_N71,760.56
5500,Product_W925,456.30
5501,Product_Y866,835.65
5502,Product_W450,978.31
5503,Product_U98,147.29
5504,Product_O714,346.16
5505,Product_B568,471.71
5506,Product_E111,388.67
5507,Product_W55,353.52
5508,Product_N669,431.10
5509,Product_H867,847.01
5510,Product_T123,653.69
5511,Product_L68,156.48
5512,Product_A679,758.94
5513,Product_W84,894.13
5514,Product_P805,687.77
5515,Product_E252,883.88
5516,Product_L96,476.76
5517,Product_L195,891.41
5518,Product_M727,468.25
5519,Product_H454,775.52
5520,Product_L297,181.80
5521,Product_T688,992.11
5522,Product_X456,69.43
5523,Product_N467,940.92
5524,Product_U522,358.10
5525,Product_B157,206.26
5526,Product_Q834,871.15
5527,Product_A212,935.78
5528,Product_I251,466.02
5529,Product_C473,216.84
5530,Product_T509,267.93
5531,Product_K609,837.59
5532,Product_X349,529.36
5533,Product_T126,839.21
5534,Product_G209,162.00
5535,Product_V393,218.10
5536,Product_I961,382.04
5537,Product_W964,910.43
5538,Product_T167,271.19
5539,Product_J431,497.95
5540,Product_E423,894.25
5541,Product_E650,822.39
5542,Product_J623,990.01
5543,Product_V955,586.21
5544,Product_W16,854.99
5545,Product_T890,190.42
5546,Product_K242,199.90
5547,Product_U924,705.20
5548,Product_M51,265.83
5549,Product_E13,236.12
5550,Product_O729,351.93
5551,Product_J4,838.17
5552,Product_N706,257.82
5553,Product_J50,911.33
5554,Product_L43,812.98
5555,Product_Q634,285.34
5556,Product_U158,981.49
5557,Product_H418,856.88
5558,Product_G585,213.68
5559,Product_K241,110.91
5560,Product_K254,56.77
5561,Product_K102,617.90
5562,Product_X573,124.12
5563,Product_H863,611.37
5564,Product_D274,357.77
5565,Product_L159,874.64
5566,Product_P5,640.64
5567,Product_M429,42.89
5568,Product_F669,514.35
5569,Product_U732,565.22
5570,Product_H660,494.64
5571,Product_M797,103.08
5572,Product_K845,170.24
5573,Product_T462,24.55
5574,Product_I256,681.76
5575,Product_K822,149.80
5576,Product_P253,804.83
5577,Product_O526,650.69
5578,Product_R988,957.47
5579,Product_M937,997.46
5580,Product_J723,993.28
5581,Product_B324,777.91
5582,Product_E119,572.25
5583,Product_C742,768.38
5584,Product_P953,77.09
5585,Product_E920,552.81
5586,Product_G690,17.44
5587,Product_R446,174.68
5588,Product_F678,704.82
5589,Product_D260,147.56
5590,Product_Z709,800.09
5591,Product_I290,203.30
5592,Product_B133,950.01
5593,Product_Y976,641.85
5594,Product_Z561,512.68
5595,Product_B625,174.60
5596,Product_N460,621.09
5597,Product_J268,322.49
5598,Product_G950,511.20
5599,Product_J262,432.13
5600,Product_W965,95.28
5601,Product_G808,187.25
5602,Product_F597,202.33
5603,Product_R903,308.98
5604,Product_W104,946.28
5605,Product_L774,16.90
5606,Product_D574,698.33
5607,Product_P613,83.43
5608,Product_X638,62.71
5609,Product_C389,287.00
5610,Product_T154,255.34
5611,Product_Z465,44.18
5612,Product_L255,882.18
5613,Product_U967,688.52
5614,Product_K66,788.64
5615,Product_P660,922.89
5616,Product_H667,272.94
5617,Product_F931,133.71
5618,Product_A133,455.61
5619,Product_H710,299.45
5620,Product_Q979,922.82
5621,Product_F115,401.31
5622,Product_W965,15.03
5623,Product_C175,622.53
5624,Product_T192,342.68
5625,Product_D230,972.64
5626,Product_G25,428.27
5627,Product_H161,185.89
5628,Product_E242,898.95
5629,Product_I797,577.48
5630,Product_W691,106.16
5631,Product_I106,28.09
5632,Product_U26,397.37
5633,Product_O313,426.47
5634,Product_W98,452.14
5635,Product_R965,570.92
5636,Product_R336,207.67
5637,Product_Q242,393.82
5638,Product_O320,880.19
5639,Product_H545,669.37
5640,Product_D572,846.29
5641,Product_I793,452.00
5642,Product_H389,373.50
5643,Product_F31,113.32
5644,Product_B95,721.80
5645,Product_T519,107.41
5646,Product_B473,127.19
5647,Product_Q135,928.77
5648,Product_E202,135.16
5649,Product_B594,713.56
5650,Product_Y773,85.99
5651,Product_P163,103.93
5652,Product_W653,994.44
5653,Product_M293,935.66
5654,Product_C505,255.33
5655,Product_T450,272.84
5656,Product_K25,871.23
5657,Product_T496,638.40
5658,Product_G958,91.72
5659,Product_K300,786.90
5660,Product_E453,73.29
5661,Product_J579,995.64
5662,Product_U220,415.75
5663,Product_Y380,161.97
5664,Product_M179,65.71
5665,Product_B647,748.80
5666,Product_H148,658.68
5667,Product_C352,546.49
5668,Product_O507,530.05
5669,Product_J156,667.80
5670,Product_I535,341.08
5671,Product_P497,153.13
5672,Product_R878,618.82
5673,Product_R594,796.10
5674,Product_U332,69.22
5675,Product_J833,434.52
5676,Product_O972,309.76
5677,Product_P683,58.99
5678,Product_Z901,552.80
5679,Product_A911,580.67
5680,Product_M606,982.20
5681,Product_L638,141.47
5682,Product_G833,374.87
5683,Product_A860,673.36
5684,Product_H259,625.06
5685,Product_Q381,939.86
5686,Product_T90,422.20
5687,Product_N496,430.33
5688,Product_X429,123.76
5689,Product_X351,878.63
5690,Product_M303,362.30
5691,Product_G429,519.53
5692,Product_I876,690.47
5693,Product_R862,781.52
5694,Product_B146,520.09
5695,Product_P441,801.17
5696,Product_V473,470.12
5697,Product_X65,333.34
5698,Product_J515,975.51
5699,Product_L215,992.86
5700,Product_D284,581.59
5701,Product_Q121,176.63
5702,Product_F826,840.20
5703,Product_Q646,590.68
5704,Product_X669,411.36
5705,Product_I231,164.68
5706,Product_V184,919.25
5707,Product_Y199,76.28
5708,Product_R294,834.24
5709,Product_G276,379.75
5710,Product_X77,341.39
5711,Product_G843,738.00
5712,Product_Y22,623.30
5713,Product_O398,883.31
5714,Product_L578,758.60
5715,Product_P513,681.13
5716,Product_V486,268.66
5717,Product_P625,372.05
5718,Product_T303,283.39
5719,Product_B923,690.14
5720,Product_H518,942.29
5721,Product_X299,101.39
5722,Product_W877,169.80
5723,Product_T577,193.15
5724,Product_A168,453.54
5725,Product_J53,875.38
5726,Product_F445,961.41
5727,Product_F228,456.37
5728,Product_I539,167.36
5729,Product_F479,949.51
5730,Product_F558,717.31
5731,Product_O291,703.94
5732,Product_L593,475.11
5733,Product_O699,960.63
5734,Product_H530,254.41
5735,Product_J208,825.63
5736,Product_G857,274.89
5737,Product_S473,465.27
5738,Product_F624,792.02
5739,Product_B570,823.10
5740,Product_T124,326.16
5741,Product_Q969,615.50
5742,Product_S466,422.04
5743,Product_P235,262.07
5744,Product_K258,690.76
5745,Product_E155,28.88
5746,Product_O823,35.73
5747,Product_D235,255.95
5748,Product_D661,539.99
5749,Product_G625,856.49
5750,Product_F361,875.37
5751,Product_R491,853.64
5752,Product_D340,934.88
5753,Product_G162,720.48
5754,Product_D768,876.81
5755,Product_A2,811.73
5756,Product_X312,544.35
5757,Product_U112,890.35
5758,Product_S140,186.23
5759,Product_Z994,48.84
5760,Product_K810,253.28
5761,Product_M442,924.30
5762,Product_C502,742.05
5763,Product_W827,377.53
5764,Product_O434,190.37
5765,Product_S850,739.78
5766,Product_J222,900.37
5767,Product_L125,356.42
5768,Product_N313,672.61
5769,Product_K47,634.73
5770,Product_N565,189.81
5771,Product_Q186,152.74
5772,Product_F342,991.39
5773,Product_I330,918.51
5774,Product_P19,819.25
5775,Product_Z880,873.33
5776,Product_B59,112.06
5777,Product_X581,89.14
5778,Product_I801,729.24
5779,Product_Z874,889.04
5780,Product_R672,636.80
5781,Product_I22,640.70
5782,Product_C31,945.57
5783,Product_W559,835.62
5784,Product_N38,797.84
5785,Product_Y127,152.61
5786,Product_B367,740.86
5787,Product_V688,511.07
5788,Product_Q301,85.79
5789,Product_F832,999.66
5790,Product_J999,887.54
5791,Product_G6,837.50
5792,Product_M29,805.05
5793,Product_N834,989.41
5794,Product_H594,883.24
5795,Product_P680,542.60
5796,Product_Z96,966.14
5797,Product_L565,740.94
5798,Product_D990,36.79
5799,Product_T112,233.48
5800,Product_B493,902.01
5801,Product_V386,506.44
5802,Product_Y422,670.94
5803,Product_D830,53.35
5804,Product_O509,702.89
5805,Product_O105,964.75
5806,Product_E209,65.04
5807,Product_Z98,128.54
5808,Product_N561,462.08
5809,Product_Q314,983.34
5810,Product_X23,578.67
5811,Product_U701,391.36
5812,Product_T480,721.99
5813,Product_E535,442.68
5814,Product_R794,324.52
5815,Product_E128,571.47
5816,Product_X717,757.94
5817,Product_O368,624.62
5818,Product_L474,266.61
5819,Product_O626,405.98
5820,Product_W478,503.98
5821,Product_P637,853.79
5822,Product_K919,506.99
5823,Product_X517,366.23
5824,Product_T765,293.30
5825,Product_I958,228.47
5826,Product_U914,352.02
5827,Product_E649,476.36
5828,Product_O74,752.51
5829,Product_V965,655.04
5830,Product_H891,166.57
5831,Product_O335,986.45
5832,Product_G190,487.14
5833,Product_Y961,717.49
5834,Product_F332,301.97
5835,Product_V462,990.66
5836,Product_X729,332.95
5837,Product_T11,851.03
5838,Product_J723,551.24
5839,Product_R720,237.94
5840,Product_J507,425.27
5841,Product_P117,936.26
5842,Product_E850,862.35
5843,Product_Z157,720.73
5844,Product_S925,345.84
5845,Product_P653,388.08
5846,Product_X762,328.06
5847,Product_Y469,914.37
5848,Product_M952,974.54
5849,Product_W501,170.67
5850,Product_B458,628.07
5851,Product_Y209,537.44
5852,Product_V572,980.41
5853,Product_H862,477.69
5854,Product_V268,547.08
5855,Product_Z578,290.96
5856,Product_W977,934.36
5857,Product_S471,934.19
5858,Product_F703,119.46
5859,Product_L519,91.55
5860,Product_F825,552.98
5861,Product_O929,524.25
5862,Product_I165,529.02
5863,Product_X106,551.36
5864,Product_K155,570.76
5865,Product_I677,635.89
5866,Product_F958,989.88
5867,Product_K315,825.22
5868,Product_B808,195.34
5869,Product_R731,12.20
5870,Product_T146,21.58
5871,Product_Q186,52.47
5872,Product_J409,157.86
5873,Product_A443,345.35
5874,Product_L297,859.59
5875,Product_Z833,959.07
5876,Product_B350,828.15
5877,Product_M319,907.39
5878,Product_N486,199.49
5879,Product_D519,572.48
5880,Product_U712,951.85
5881,Product_Z215,459.38
5882,Product_E582,110.73
5883,Product_S212,769.83
5884,Product_E742,834.19
5885,Product_Y203,177.92
5886,Product_X213,43.35
5887,Product_L306,346.92
5888,Product_S178,182.41
5889,Product_F532,595.57
5890,Product_F113,348.63
5891,Product_Z802,833.56
5892,Product_V740,866.68
5893,Product_T489,649.19
5894,Product_K803,472.03
5895,Product_P274,117.81
5896,Product_S261,356.55
5897,Product_U557,247.70
5898,Product_T356,964.25
5899,Product_C877,659.53
5900,Product_Z237,447.52
5901,Product_P590,98.36
5902,Product_W709,883.93
5903,Product_G233,910.94
5904,Product_M876,700.03
5905,Product_A247,697.97
5906,Product_H309,232.83
5907,Product_V161,189.56
5908,Product_V60,710.43
5909,Product_P678,663.15
5910,Product_I822,481.83
5911,Product_Y621,966.15
5912,Product_N460,931.07
5913,Product_Q366,761.08
5914,Product_M55,453.80
5915,Product_V948,698.08
5916,Product_T261,914.16
5917,Product_F293,449.90
5918,Product_V234,916.55
5919,Product_U584,235.78
5920,Product_I0,41.66
5921,Product_M381,715.11
5922,Product_S423,796.91
5923,Product_E312,637.67
5924,Product_Q604,110.59
5925,Product_G870,506.08
5926,Product_Q710,844.26
5927,Product_E558,76.17
5928,Product_Q364,481.28
5929,Product_X433,64.28
5930,Product_O248,129.46
5931,Product_Q282,785.25
5932,Product_X878,502.81
5933,Product_V959,922.03
5934,Product_O861,712.49
5935,Product_X877,607.21
5936,Product_Q956,418.10
5937,Product_A311,518.53
5938,Product_Z862,419.86
5939,Product_W158,373.84
5940,Product_V238,118.14
5941,Product_U58,417.08
5942,Product_X851,449.94
5943,Product_B807,195.06
5944,Product_Y836,312.57
5945,Product_I608,824.94
5946,Product_Q653,322.39
5947,Product_R840,544.88
5948,Product_N912,41.17
5949,Product_N907,895.05
5950,Product_Y580,454.87
5951,Product_F497,522.89
5952,Product_L57,538.58
5953,Product_Y139,775.94
5954,Product_K313,228.07
5955,Product_V324,766.18
5956,Product_W865,961.68
5957,Product_F528,633.98
5958,Product_M565,437.32
5959,Product_Y943,914.73
5960,Product_C166,447.00
5961,Product_I635,39.43
5962,Product_T119,466.86
5963,Product_H5,590.40
5964,Product_V355,422.59
5965,Product_W227,365.32
5966,Product_E833,569.97
5967,Product_M157,227.37
5968,Product_O816,356.72
5969,Product_D587,225.71
5970,Product_Y882,86.02
5971,Product_N464,319.20
5972,Product_A756,172.83
5973,Product_Y10,957.35
5974,Product_F332,492.73
5975,Product_R246,865.43
5976,Product_O354,38.12
5977,Product_Z144,786.20
5978,Product_P287,659.65
5979,Product_C113,77.87
5980,Product_A616,360.19
5981,Product_X782,127.98
5982,Product_Z891,626.06
5983,Product_X624,564.42
5984,Product_O464,124.06
5985,Product_K790,129.06
5986,Product_S968,774.51
5987,Product_G899,765.64
5988,Product_G737,859.12
5989,Product_B134,561.93
5990,Product_D41,347.97
5991,Product_C365,156.94
5992,Product_B438,13.22
5993,Product_Y376,466.62
5994,Product_X499,496.99
5995,Product_G540,446.53
5996,Product_I101,328.49
5997,Product_O613,227.16
5998,Product_V154,459.74
5999,Product_H122,96.98
6000,Product_G904,681.05
6001,Product_G884,59.62
6002,Product_S468,476.32
6003,Product_J622,535.75
6004,Product_P744,424.34
6005,Product_P54,35.68
6006,Product_H330,535.36
6007,Product_A874,97.23
6008,Product_Q371,23.05
6009,Product_Q700,83.34
6010,Product_Q53,139.02
6011,Product_J646,496.80
6012,Product_L236,812.54
6013,Product_W174,633.72
6014,Product_N358,559.70
6015,Product_J122,394.57
6016,Product_O986,35.59
6017,Product_W869,870.52
6018,Product_L644,419.45
6019,Product_Q232,354.04
6020,Product_E479,326.45
6021,Product_Z25,696.17
6022,Product_N665,420.32
6023,Product_T343,188.59
6024,Product_E170,589.12
6025,Product_M450,896.14
6026,Product_Q116,631.72
6027,Product_R799,625.89
6028,Product_S628,804.55
6029,Product_S378,190.45
6030,Product_Q103,718.08
6031,Product_U923,678.19
6032,Product_H109,88.97
6033,Product_O665,979.02
6034,Product_K394,867.73
6035,Product_L529,173.62
6036,Product_J447,242.97
6037,Product_D607,194.62
6038,Product_O964,441.42
6039,Product_R842,321.33
6040,Product_G257,548.44
6041,Product_F980,335.27
6042,Product_V912,516.38
6043,Product_S496,380.75
6044,Product_I501,508.05
6045,Product_T138,754.85
6046,Product_W885,909.30
6047,Product_T370,632.75
6048,Product_I674,739.46
6049,Product_T856,818.57
6050,Product_M236,329.10
6051,Product_F329,317.96
6052,Product_H545,403.82
6053,Product_E776,247.31
6054,Product_V685,637.97
6055,Product_O837,244.93
6056,Product_A498,685.74
6057,Product_C265,42.30
6058,Product_I761,606.50
6059,Product_N447,218.67
6060,Product_F391,329.46
6061,Product_W637,699.27
6062,Product_H393,436.34
6063,Product_Q152,496.98
6064,Product_D623,173.24
6065,Product_O923,608.47
6066,Product_A924,951.27
6067,Product_I768,890.16
6068,Product_J451,211.72
6069,Product_B484,754.63
6070,Product_X387,415.10
6071,Product_Q743,276.71
6072,Product_G956,683.29
6073,Product_X593,298.50
6074,Product_L144,102.27
6075,Product_B342,545.29
6076,Product_I106,117.28
6077,Product_H162,538.73
6078,Product_Q361,294.57
6079,Product_Z406,410.80
6080,Product_X309,352.96
6081,Product_X160,350.89
6082,Product_U89,304.88
6083,Product_M758,439.78
6084,Product_H807,80.09
6085,Product_Y355,107.51
6086,Product_R934,536.26
6087,Product_V120,277.96
6088,Product_H159,278.11
6089,Product_S532,640.64
6090,Product_I859,872.48
6091,Product_Y292,10.14
6092,Product_E598,628.69
6093,Product_H35,886.05
6094,Product_Z863,833.10
6095,Product_V178,10.29
6096,Product_F213,873.71
6097,Product_P681,75.55
6098,Product_V435,244.24
6099,Product_D3,817.10
6100,Product_K484,548.42
6101,Product_E126,691.38
6102,Product_D887,413.39
6103,Product_U112,857.65
6104,Product_J739,666.75
6105,Product_W147,724.37
6106,Product_W916,104.02
6107,Product_F177,979.69
6108,Product_Y44,293.68
6109,Product_J319,654.66
6110,Product_I818,653.54
6111,Product_A862,250.10
6112,Product_Y982,986.54
6113,Product_D917,331.75
6114,Product_C210,175.53
6115,Product_X984,394.89
6116,Product_T770,655.11
6117,Product_E756,777.69
6118,Product_K988,594.41
6119,Product_Q223,863.54
6120,Product_A112,217.52
6121,Product_B604,445.07
6122,Product_H921,28.74
6123,Product_P269,407.86
6124,Product_W186,146.71
6125,Product_L391,458.77
6126,Product_W810,706.40
6127,Product_F185,523.30
6128,Product_N328,879.48
6129,Product_Z980,948.03
6130,Product_C222,472.44
6131,Product_T907,407.75
6132,Product_C633,517.93
6133,Product_Z396,522.85
6134,Product_B511,548.30
6135,Product_B766,70.89
6136,Product_R591,330.28
6137,Product_V641,306.19
6138,Product_D92,77.99
6139,Product_Z696,754.10
6140,Product_J2,95.79
6141,Product_A601,321.10
6142,Product_Q591,714.80
6143,Product_M763,978.85
6144,Product_U595,236.02
6145,Product_G862,39.23
6146,Product_Q839,199.40
6147,Product_P406,648.84
6148,Product_S377,201.84
6149,Product_O32,294.72
6150,Product_K734,657.71
6151,Product_U923,138.60
6152,Product_B998,653.66
6153,Product_A864,55.11
6154,Product_A172,174.48
6155,Product_X890,358.87
6156,Product_W219,389.18
6157,Product_Z782,598.14
6158,Product_H497,795.90
6159,Product_T268,136.50
6160,Product_K719,11.12
6161,Product_G211,191.08
6162,Product_G70,32.28
6163,Product_Y16,364.21
6164,Product_N619,814.38
6165,Product_Z919,236.57
6166,Product_A819,498.98
6167,Product_Q728,862.87
6168,Product_C551,489.83
6169,Product_Q395,536.47
6170,Product_C857,311.75
6171,Product_S580,896.73
6172,Product_H341,359.43
6173,Product_V199,182.82
6174,Product_W592,359.65
6175,Product_L156,669.20
6176,Product_Y732,494.74
6177,Product_P891,42.35
6178,Product_C905,476.56
6179,Product_C401,384.54
6180,Product_V581,898.57
6181,Product_B697,78.57
6182,Product_G293,339.75
6183,Product_U836,638.36
6184,Product_H353,446.79
6185,Product_I825,843.04
6186,Product_M651,381.16
6187,Product_L820,226.85
6188,Product_J160,385.11
6189,Product_N947,894.80
6190,Product_F613,225.10
6191,Product_R363,582.98
6192,Product_Q898,612.83
6193,Product_P159,964.41
6194,Product_H410,333.05
6195,Product_G305,554.50
6196,Product_I193,993.27
6197,Product_Z415,186.76
6198,Product_Z860,903.98
6199,Product_S734,136.86
6200,Product_Z44,378.06
6201,Product_E850,664.06
6202,Product_A466,246.25
6203,Product_J644,341.06
6204,Product_P196,139.87
6205,Product_D953,238.12
6206,Product_P470,34.29
6207,Product_A154,484.44
6208,Product_B578,445.82
6209,Product_I582,128.33
6210,Product_B296,361.03
6211,Product_J304,379.46
6212,Product_S205,521.09
6213,Product_S55,879.53
6214,Product_G768,414.56
6215,Product_X48,293.45
6216,Product_X824,539.98
6217,Product_Z702,901.10
6218,Product_K543,64.76
6219,Product_W379,709.35
6220,Product_K737,59.10
6221,Product_G851,246.49
6222,Product_D837,863.49
6223,Product_X695,205.56
6224,Product_Q354,34.66
6225,Product_A391,649.50
6226,Product_S187,259.03
6227,Product_M935,909.83
6228,Product_S467,863.73
6229,Product_B90,11.57
6230,Product_X977,793.36
6231,Product_A866,540.16
6232,Product_L981,26.48
6233,Product_R197,571.39
6234,Product_H224,858.01
6235,Product_X768,782.97
6236,Product_F752,84.04
6237,Product_L392,735.98
6238,Product_W121,162.05
6239,Product_S28,626.21
6240,Product_Q668,414.28
6241,Product_M636,199.72
6242,Product_D667,842.95
6243,Product_E860,932.80
6244,Product_E162,764.90
6245,Product_K537,705.39
6246,Product_P816,248.81
6247,Product_Q866,257.15
6248,Product_K35,401.27
6249,Product_P160,888.69
6250,Product_C519,377.91
6251,Product_R118,764.93
6252,Product_E455,633.45
6253,Product_A201,725.25
6254,Product_T466,798.74
6255,Product_C112,793.99
6256,Product_W415,934.64
6257,Product_T948,656.78
6258,Product_J424,531.76
6259,Product_R585,341.70
6260,Product_G18,890.66
6261,Product_J331,520.25
6262,Product_Z971,960.96
6263,Product_U881,471.34
6264,Product_N91,667.67
6265,Product_Z477,681.62
6266,Product_G587,111.32
6267,Product_Q290,648.02
6268,Product_W400,852.70
6269,Product_O12,103.28
6270,Product_Y608,555.53
6271,Product_K435,241.68
6272,Product_U163,789.23
6273,Product_H927,181.61
6274,Product_Q715,990.75
6275,Product_K148,782.69
6276,Product_T612,717.37
6277,Product_X504,668.64
6278,Product_J916,184.03
6279,Product_K144,852.59
6280,Product_L451,405.83
6281,Product_P54,969.52
6282,Product_C124,652.09
6283,Product_E269,490.38
6284,Product_M810,80.43
6285,Product_Q658,554.60
6286,Product_E107,678.92
6287,Product_I421,562.14
6288,Product_F168,791.05
6289,Product_F381,392.81
6290,Product_D738,152.15
6291,Product_U903,609.15
6292,Product_W454,616.97
6293,Product_W88,630.30
6294,Product_Y425,406.52
6295,Product_N317,917.36
6296,Product_I909,187.49
6297,Product_J506,875.83
6298,Product_B434,290.42
6299,Product_D743,938.54
6300,Product_Y605,552.65
6301,Product_Z76,792.00
6302,Product_C619,818.79
6303,Product_X270,300.73
6304,Product_C766,446.13
6305,Product_U183,918.82
6306,Product_B927,333.38
6307,Product_H737,973.37
6308,Product_G825,229.95
6309,Product_F819,933.63
6310,Product_H476,948.74
6311,Product_Y330,489.87
6312,Product_R183,258.21
6313,Product_Q769,718.86
6314,Product_H877,779.85
6315,Product_Y81,37.93
6316,Product_N449,454.40
6317,Product_G56,946.75
6318,Product_A657,154.66
6319,Product_Y486,985.21
6320,Product_X917,224.53
6321,Product_V739,137.47
6322,Product_R848,762.71
6323,Product_Q82,285.92
6324,Product_Y982,55.70
6325,Product_C513,244.72
6326,Product_H52,697.91
6327,Product_V470,410.78
6328,Product_T219,457.19
6329,Product_T27,400.23
6330,Product_J525,481.68
6331,Product_C498,190.91
6332,Product_Y766,88.87
6333,Product_Z896,276.35
6334,Product_F739,749.57
6335,Product_C598,533.15
6336,Product_L126,118.87
6337,Product_O323,123.09
6338,Product_N911,252.46
6339,Product_N259,802.37
6340,Product_A460,320.36
6341,Product_V298,623.77
6342,Product_R753,100.70
6343,Product_F153,523.32
6344,Product_G616,384.47
6345,Product_N200,20.65
6346,Product_I435,626.95
6347,Product_X505,512.35
6348,Product_W444,374.04
6349,Product_R915,69.73
6350,Product_Q515,261.35
6351,Product_A860,766.86
6352,Product_F751,430.31
6353,Product_U13,951.14
6354,Product_I147,119.73
6355,Product_I306,607.64
6356,Product_D515,92.25
6357,Product_D759,159.14
6358,Product_R76,433.30
6359,Product_Z787,876.98
6360,Product_I750,805.70
6361,Product_D344,743.33
6362,Product_E773,935.81
6363,Product_C848,322.65
6364,Product_U787,596.78
6365,Product_J577,860.01
6366,Product_Z256,741.46
6367,Product_C394,325.79
6368,Product_O106,822.05
6369,Product_M851,200.25
6370,Product_V148,424.51
6371,Product_B856,697.74
6372,Product_M603,604.74
6373,Product_Z46,698.73
6374,Product_Y659,349.03
6375,Product_W364,208.64
6376,Product_R566,354.40
6377,Product_B555,954.76
6378,Product_U565,434.57
6379,Product_Q886,908.25
6380,Product_C396,374.52
6381,Product_J242,874.66
6382,Product_B42,851.31
6383,Product_V175,696.46
6384,Product_J702,610.38
6385,Product_P716,621.90
6386,Product_W562,415.47
6387,Product_R86,429.05
6388,Product_A292,906.59
6389,Product_A553,979.05
6390,Product_B984,593.34
6391,Product_V205,611.28
6392,Product_S38,401.71
6393,Product_A658,593.13
6394,Product_L401,500.02
6395,Product_G300,599.69
6396,Product_F886,874.36
6397,Product_A55,673.30
6398,Product_Y729,206.08
6399,Product_Y235,609.82
6400,Product_A355,293.12
6401,Product_U544,237.43
6402,Product_S262,213.08
6403,Product_V171,145.16
6404,Product_W510,689.89
6405,Product_B143,891.61
6406,Product_P737,56.45
6407,Product_U372,570.10
6408,Product_W88,273.68
6409,Product_X932,774.13
6410,Product_K603,231.50
6411,Product_A352,987.17
6412,Product_O704,339.69
6413,Product_D222,112.87
6414,Product_E773,996.01
6415,Product_U182,586.23
6416,Product_G17,355.69
6417,Product_H384,502.71
6418,Product_C14,760.34
6419,Product_E655,91.11
6420,Product_Y689,395.39
6421,Product_Y648,56.96
6422,Product_E744,983.37
6423,Product_Y539,126.21
6424,Product_V754,635.96
6425,Product_E864,694.32
6426,Product_H810,980.23
6427,Product_F363,513.53
6428,Product_Q860,754.37
6429,Product_Z81,510.37
6430,Product_L206,945.27
6431,Product_M280,797.84
6432,Product_W408,324.58
6433,Product_N490,860.21
6434,Product_N828,60.97
6435,Product_D434,565.20
6436,Product_B598,575.41
6437,Product_Q684,606.13
6438,Product_Z860,571.47
6439,Product_U633,347.75
6440,Product_S750,196.12
6441,Product_U112,721.97
6442,Product_L319,236.34
6443,Product_W854,194.84
6444,Product_E377,894.28
6445,Product_Y550,123.11
6446,Product_B989,378.23
6447,Product_Y441,168.48
6448,Product_E968,48.34
6449,Product_T503,468.61
6450,Product_Y391,555.10
6451,Product_M300,338.28
6452,Product_W139,514.23
6453,Product_O859,309.62
6454,Product_P21,635.58
6455,Product_Q174,78.62
6456,Product_K107,573.35
6457,Product_S779,785.44
6458,Product_F792,613.24
6459,Product_S191,678.40
6460,Product_C848,516.53
6461,Product_D967,766.38
6462,Product_Y976,623.29
6463,Product_U426,671.11
6464,Product_R314,236.15
6465,Product_L776,179.87
6466,Product_X294,902.44
6467,Product_G749,270.50
6468,Product_L122,65.93
6469,Product_B822,803.84
6470,Product_W259,690.53
6471,Product_N394,854.57
6472,Product_W849,525.77
6473,Product_H201,988.97
6474,Product_E478,269.65
6475,Product_Y504,538.31
6476,Product_I303,836.06
6477,Product_T475,818.74
6478,Product_O577,684.23
6479,Product_J361,982.73
6480,Product_Q716,273.75
6481,Product_Y612,803.88
6482,Product_B651,883.01
6483,Product_Q53,245.64
6484,Product_X234,749.82
6485,Product_J699,225.15
6486,Product_B686,191.22
6487,Product_I101,186.92
6488,Product_W464,325.16
6489,Product_K995,496.09
6490,Product_H42,408.94
6491,Product_M264,758.49
6492,Product_T295,299.74
6493,Product_T922,354.69
6494,Product_H247,98.99
6495,Product_L176,286.74
6496,Product_Y736,247.00
6497,Product_R530,630.51
6498,Product_N141,605.34
6499,Product_O837,312.88
6500,Product_P635,163.27
6501,Product_N156,941.26
6502,Product_N631,30.22
6503,Product_J975,933.69
6504,Product_L160,439.19
6505,Product_P719,620.44
6506,Product_Q658,156.16
6507,Product_S263,553.20
6508,Product_P353,508.04
6509,Product_E836,584.93
6510,Product_Y490,66.01
6511,Product_Y886,342.94
6512,Product_E525,242.86
6513,Product_G276,129.26
